instant,yr,mnth,weekday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,income_level,user_satisfaction,bike_infrastructure_score,air_pollution_index,public_transport_access,user_activity_level_encoded,user_type_encoded,zone_type_encoded,temp_hum_interaction,casual_registered_ratio,high_temp,user_experience_score,avg_rentals
17129.0,1.0,12.0,5.0,2.0,0.32,0.2879,0.42,0.4179,12.0,150.0,162.0,31385,4,2,19,4,0,0,0,0.1344,0.07947019867549669,0,6,189.6654621750787
17130.0,1.0,12.0,5.0,2.0,0.32,0.2879,0.39,0.3582,25.0,199.0,224.0,67552,1,8,5,5,2,1,0,0.12480000000000001,0.125,0,9,189.21590643274854
17131.0,1.0,12.0,5.0,2.0,0.32,0.2879,0.39,0.4179,26.0,214.0,240.0,65318,5,7,50,9,0,1,1,0.12480000000000001,0.12093023255813953,0,12,189.21590643274854
17132.0,1.0,12.0,5.0,2.0,0.32,0.2879,0.39,0.4478,20.0,199.0,219.0,82499,2,10,53,7,2,1,1,0.12480000000000001,0.1,0,12,189.21590643274854
17133.0,1.0,12.0,5.0,2.0,0.3,0.2727,0.42,0.3881,29.0,234.0,263.0,57871,2,8,72,4,1,0,1,0.126,0.12340425531914893,0,10,189.6654621750787
17134.0,1.0,12.0,5.0,2.0,0.3,0.2727,0.39,,28.0,253.0,281.0,57196,1,9,16,1,2,1,1,0.11699999999999999,0.11023622047244094,0,10,189.21590643274854
,1.0,12.0,5.0,2.0,0.26,0.2273,0.56,0.3284,24.0,297.0,321.0,66874,2,4,91,6,2,1,0,0.1456,0.08053691275167785,0,6,189.21590643274854
17136.0,1.0,12.0,5.0,2.0,0.26,0.2273,0.56,0.2985,7.0,236.0,243.0,22124,1,10,62,1,0,1,1,0.1456,0.029535864978902954,0,11,189.21590643274854
17137.0,1.0,12.0,5.0,1.0,0.28,0.2576,0.45,0.2985,5.0,148.0,153.0,97882,2,5,47,7,0,0,0,0.12600000000000003,0.03355704697986577,0,7,189.6654621750787
17138.0,1.0,12.0,5.0,1.0,0.28,0.2727,0.41,0.2537,8.0,104.0,112.0,60672,1,10,48,6,2,1,1,0.1148,0.0761904761904762,0,11,189.21590643274854
17139.0,1.0,12.0,5.0,1.0,0.26,0.2273,0.41,0.4179,2.0,68.0,70.0,60161,1,4,46,8,1,0,0,0.1066,0.028985507246376812,0,5,189.6654621750787
17140.0,1.0,,5.0,1.0,,0.2273,0.44,0.2985,6.0,57.0,63.0,32055,4,1,16,4,1,1,1,,0.10344827586206896,0,5,189.21590643274854
17141.0,1.0,12.0,5.0,1.0,0.26,0.2424,0.44,0.2836,1.0,39.0,40.0,85554,2,3,62,2,2,1,1,0.1144,0.025,0,5,189.21590643274854
,1.0,12.0,6.0,1.0,0.26,0.2121,0.44,0.5821,1.0,30.0,31.0,32954,1,3,23,9,1,1,0,0.1144,0.03225806451612903,0,4,189.21590643274854
17143.0,1.0,12.0,6.0,1.0,0.26,0.2121,0.44,0.4478,1.0,34.0,35.0,77180,4,2,94,10,2,1,0,0.1144,0.02857142857142857,0,6,189.21590643274854
17144.0,1.0,12.0,6.0,1.0,0.26,0.2121,0.44,0.5224,0.0,23.0,23.0,60772,4,2,72,10,2,0,1,0.1144,0.0,0,6,189.6654621750787
17145.0,1.0,12.0,6.0,1.0,0.26,0.2121,0.48,0.4478,0.0,7.0,7.0,26528,2,2,46,6,2,1,0,0.1248,0.0,0,4,189.21590643274854
17146.0,1.0,12.0,6.0,1.0,0.26,0.2576,0.48,0.194,3.0,2.0,5.0,99182,1,5,6,10,0,0,0,0.1248,1.0,0,6,189.6654621750787
17147.0,1.0,12.0,6.0,1.0,0.26,0.2273,0.48,0.4179,0.0,,5.0,56154,4,6,72,10,0,1,1,0.1248,,0,10,189.21590643274854
17148.0,1.0,12.0,6.0,1.0,0.26,0.2273,0.44,0.4179,0.0,13.0,13.0,30829,4,5,55,1,2,1,0,0.1144,0.0,0,9,189.21590643274854
17149.0,1.0,12.0,6.0,1.0,0.26,0.2273,0.44,0.4179,2.0,18.0,20.0,30324,5,5,15,6,0,0,0,0.1144,0.10526315789473684,0,10,189.6654621750787
17150.0,1.0,12.0,6.0,1.0,0.26,0.2121,0.44,0.6119,0.0,29.0,29.0,76811,1,3,68,4,2,1,0,0.1144,0.0,0,4,189.21590643274854
17151.0,1.0,12.0,6.0,1.0,0.26,0.2273,0.48,0.3881,13.0,77.0,90.0,56506,4,5,10,7,2,0,0,0.1248,0.16666666666666666,0,9,189.6654621750787
17152.0,1.0,12.0,6.0,1.0,0.26,0.2273,0.48,0.3284,13.0,105.0,118.0,77745,5,7,43,5,1,1,1,0.1248,0.12264150943396226,0,12,189.21590643274854
17153.0,1.0,12.0,6.0,1.0,0.28,0.2576,0.41,0.3582,29.0,130.0,159.0,53734,4,4,72,7,2,0,1,0.1148,0.22137404580152673,0,8,189.6654621750787
17154.0,1.0,12.0,6.0,1.0,0.3,0.2576,0.36,0.6567,18.0,128.0,146.0,69702,2,6,49,3,2,0,1,0.108,0.13953488372093023,0,8,189.6654621750787
17155.0,1.0,12.0,6.0,1.0,0.32,0.2879,0.36,0.4478,23.0,135.0,158.0,48415,1,2,66,3,0,0,1,0.1152,0.16911764705882354,0,3,189.6654621750787
17156.0,1.0,12.0,6.0,1.0,0.32,0.2879,0.36,0.4627,20.0,141.0,161.0,94132,3,2,51,1,2,1,1,0.1152,0.14084507042253522,0,5,189.21590643274854
17157.0,1.0,12.0,6.0,1.0,0.32,0.2727,0.33,0.5821,14.0,139.0,153.0,66671,4,3,45,8,2,0,1,0.10560000000000001,0.1,0,7,189.6654621750787
17158.0,1.0,12.0,6.0,1.0,0.3,0.2727,0.39,0.4478,23.0,124.0,147.0,85484,3,6,58,8,1,0,1,0.11699999999999999,0.184,0,9,189.6654621750787
17159.0,1.0,12.0,6.0,1.0,0.28,0.2576,0.41,0.2985,15.0,99.0,114.0,56225,3,6,56,3,0,0,1,0.1148,0.15,0,9,189.6654621750787
17160.0,1.0,12.0,6.0,1.0,0.26,0.2121,0.44,0.4627,7.0,75.0,82.0,44552,1,3,19,10,2,1,0,0.1144,0.09210526315789473,0,4,189.21590643274854
17161.0,1.0,12.0,6.0,1.0,0.24,0.2121,0.48,0.3582,9.0,51.0,60.0,29386,5,9,96,8,2,1,1,0.1152,0.17307692307692307,0,14,189.21590643274854
17162.0,1.0,12.0,6.0,1.0,0.24,0.2424,0.48,0.1642,6.0,55.0,61.0,35202,1,3,48,7,2,0,0,0.1152,0.10714285714285714,0,4,189.6654621750787
17163.0,1.0,12.0,6.0,1.0,0.22,0.2121,0.51,0.2836,4.0,49.0,53.0,35457,4,8,61,8,2,1,0,0.11220000000000001,0.08,0,12,189.21590643274854
17164.0,1.0,12.0,6.0,1.0,0.22,0.2121,0.51,0.2836,1.0,38.0,39.0,64231,4,10,33,9,0,1,0,0.11220000000000001,0.02564102564102564,0,14,189.21590643274854
17165.0,1.0,12.0,6.0,1.0,0.22,0.2273,0.51,0.194,3.0,37.0,40.0,95693,2,7,37,4,2,1,1,0.11220000000000001,0.07894736842105263,0,9,189.21590643274854
17166.0,1.0,12.0,0.0,1.0,0.22,0.2121,0.47,0.2836,3.0,24.0,27.0,23715,1,10,66,5,0,0,1,0.10339999999999999,0.12,0,11,189.6654621750787
17167.0,1.0,12.0,0.0,1.0,0.22,0.2273,0.47,0.194,1.0,19.0,20.0,45207,1,3,87,3,1,0,0,0.10339999999999999,0.05,0,4,189.6654621750787
17168.0,1.0,12.0,0.0,1.0,0.2,0.2121,0.51,0.1642,1.0,17.0,18.0,59958,1,5,41,5,1,0,0,0.10200000000000001,0.05555555555555555,0,6,189.6654621750787
17169.0,1.0,12.0,0.0,1.0,0.2,0.2121,0.51,0.1343,0.0,9.0,9.0,40020,5,9,77,2,2,0,1,0.10200000000000001,0.0,0,14,189.6654621750787
17170.0,1.0,12.0,0.0,1.0,0.2,0.2121,0.47,0.1343,1.0,3.0,4.0,54493,3,4,25,2,1,0,0,0.094,0.25,0,7,189.6654621750787
17171.0,1.0,12.0,0.0,1.0,0.2,0.2576,0.51,0.0,0.0,6.0,6.0,43099,1,1,36,1,1,0,1,0.10200000000000001,0.0,0,2,189.6654621750787
17172.0,1.0,12.0,0.0,1.0,0.16,0.197,0.64,,4.0,5.0,9.0,48623,2,6,16,3,0,1,0,0.1024,0.6666666666666666,0,8,189.21590643274854
17173.0,1.0,12.0,0.0,1.0,0.16,0.197,0.64,0.0896,3.0,16.0,19.0,51782,4,10,20,6,1,1,1,0.1024,0.17647058823529413,0,14,189.21590643274854
17174.0,1.0,12.0,0.0,1.0,0.14,0.1667,0.69,0.1045,5.0,43.0,48.0,33122,1,5,67,3,0,1,1,0.0966,0.11363636363636363,0,6,189.21590643274854
17175.0,1.0,12.0,0.0,1.0,0.2,0.2273,0.59,,7.0,49.0,56.0,75599,2,1,87,6,0,1,0,0.118,0.14,0,3,189.21590643274854
17176.0,1.0,12.0,0.0,1.0,0.22,0.2273,0.64,0.194,26.0,67.0,93.0,70369,5,4,42,3,1,0,0,0.1408,0.38235294117647056,0,9,189.6654621750787
17177.0,1.0,12.0,0.0,1.0,0.24,0.2273,0.52,0.194,48.0,104.0,152.0,40930,5,4,8,5,1,0,1,0.1248,0.45714285714285713,0,9,189.6654621750787
17178.0,1.0,12.0,0.0,,0.3,0.2879,0.42,0.194,52.0,144.0,196.0,38819,2,5,92,3,1,0,0,0.126,0.3586206896551724,0,7,189.6654621750787
17179.0,1.0,12.0,0.0,1.0,0.32,0.303,0.39,0.2239,63.0,123.0,186.0,50797,2,8,22,5,2,1,1,0.12480000000000001,0.5080645161290323,0,10,189.21590643274854
17180.0,1.0,12.0,0.0,1.0,0.34,0.303,,0.2985,57.0,118.0,175.0,75606,5,8,12,2,0,0,0,,0.4789915966386555,0,13,189.6654621750787
17181.0,1.0,12.0,0.0,1.0,0.34,0.3333,0.34,0.1343,39.0,98.0,137.0,44251,3,10,80,8,0,1,0,0.11560000000000002,0.3939393939393939,0,13,189.21590643274854
17182.0,1.0,12.0,0.0,1.0,0.34,0.3333,0.34,0.194,53.0,137.0,190.0,46197,2,10,25,1,0,0,0,0.11560000000000002,0.38405797101449274,0,12,189.6654621750787
17183.0,1.0,12.0,0.0,1.0,0.32,0.3182,0.49,0.194,21.0,93.0,114.0,50184,4,7,90,7,1,0,0,0.1568,0.22340425531914893,0,11,189.6654621750787
17184.0,1.0,12.0,0.0,1.0,0.3,0.303,0.45,0.1642,8.0,85.0,93.0,39039,2,3,23,6,0,0,1,0.135,0.09302325581395349,0,5,189.6654621750787
17185.0,1.0,12.0,0.0,1.0,0.3,0.3333,0.42,0.0,4.0,54.0,58.0,36857,4,4,59,6,2,0,0,0.126,0.07272727272727272,0,8,189.6654621750787
17186.0,1.0,12.0,0.0,1.0,0.26,0.303,0.65,0.0,0.0,52.0,52.0,37575,3,6,89,5,1,0,1,0.169,0.0,0,9,189.6654621750787
17187.0,1.0,12.0,0.0,1.0,0.24,0.2879,0.7,0.0,4.0,38.0,42.0,53525,1,3,23,7,1,0,1,0.16799999999999998,0.10256410256410256,0,4,189.6654621750787
,1.0,12.0,0.0,1.0,0.24,0.2576,0.6,0.1045,5.0,53.0,58.0,55927,4,10,4,6,1,0,0,0.144,0.09259259259259259,0,14,189.6654621750787
17189.0,1.0,12.0,0.0,1.0,0.24,0.2879,0.6,0.0,3.0,22.0,25.0,82536,4,8,65,5,2,0,0,0.144,0.13043478260869565,0,12,189.6654621750787
17190.0,1.0,12.0,1.0,1.0,0.22,0.2727,0.69,0.0,0.0,12.0,12.0,71280,5,8,26,1,0,0,0,0.1518,0.0,0,13,189.6654621750787
17191.0,,12.0,1.0,1.0,0.22,0.2727,0.69,0.0,0.0,11.0,11.0,81594,2,10,2,5,0,0,1,0.1518,0.0,0,12,189.6654621750787
17192.0,1.0,12.0,1.0,1.0,0.2,0.2576,0.75,0.0,0.0,5.0,5.0,58658,3,2,71,9,1,1,0,0.15000000000000002,0.0,0,5,189.21590643274854
17193.0,1.0,12.0,1.0,1.0,0.2,0.2576,0.75,0.0,1.0,2.0,3.0,66413,1,7,5,2,1,0,1,0.15000000000000002,0.3333333333333333,0,8,189.6654621750787
17194.0,1.0,12.0,1.0,1.0,0.18,0.197,0.8,0.1343,0.0,9.0,9.0,91658,5,7,13,2,1,0,1,0.144,0.0,0,12,189.6654621750787
17195.0,1.0,12.0,1.0,1.0,0.2,0.2576,0.75,0.0,1.0,16.0,17.0,64486,1,3,88,6,2,1,1,0.15000000000000002,0.058823529411764705,0,4,189.21590643274854
17196.0,1.0,12.0,1.0,1.0,0.2,0.2576,0.69,,3.0,27.0,30.0,31186,2,9,78,7,2,0,1,0.13799999999999998,0.10714285714285714,0,11,189.6654621750787
17197.0,1.0,12.0,1.0,1.0,0.22,0.2727,0.69,0.0,4.0,62.0,66.0,43072,4,10,93,9,1,1,1,0.1518,0.06349206349206349,0,14,189.21590643274854
17198.0,1.0,12.0,1.0,2.0,0.24,0.2576,0.65,0.1045,17.0,68.0,85.0,88663,3,10,52,3,0,0,1,0.156,0.2463768115942029,0,13,189.6654621750787
17199.0,1.0,12.0,1.0,2.0,0.26,0.303,0.65,0.0,21.0,82.0,103.0,48094,1,2,87,3,1,1,0,0.169,0.25301204819277107,0,3,189.21590643274854
17200.0,1.0,12.0,1.0,,0.26,0.2576,0.6,0.1642,20.0,104.0,,40672,4,6,40,1,1,1,1,0.156,0.19047619047619047,0,10,189.21590643274854
17201.0,1.0,12.0,1.0,2.0,0.28,0.303,0.56,0.0896,22.0,113.0,135.0,25581,1,1,57,2,0,0,1,0.15680000000000002,0.19298245614035087,0,2,189.6654621750787
17202.0,1.0,12.0,1.0,3.0,0.24,0.2576,0.81,0.1045,16.0,54.0,70.0,72062,4,6,56,10,0,1,1,0.19440000000000002,0.2909090909090909,0,10,189.21590643274854
17203.0,1.0,12.0,1.0,3.0,0.24,0.2576,0.87,0.1045,13.0,33.0,46.0,21788,2,10,60,7,1,1,1,0.20879999999999999,0.38235294117647056,0,12,189.21590643274854
17204.0,1.0,12.0,1.0,3.0,0.24,0.2273,0.87,0.2239,,27.0,33.0,50277,3,7,92,1,1,1,1,0.20879999999999999,,0,10,189.21590643274854
17205.0,1.0,12.0,,3.0,0.24,0.2273,0.87,0.2239,6.0,27.0,33.0,67297,2,7,89,7,0,0,0,0.20879999999999999,0.21428571428571427,0,9,189.6654621750787
17206.0,1.0,12.0,1.0,3.0,0.24,0.2424,0.93,0.1642,7.0,19.0,26.0,36121,2,10,1,2,2,0,0,0.2232,0.35,0,12,189.6654621750787
17207.0,1.0,12.0,1.0,3.0,0.24,0.2576,0.93,0.1045,6.0,20.0,26.0,59784,5,10,53,3,0,0,0,0.2232,0.2857142857142857,0,15,189.6654621750787
17208.0,1.0,12.0,1.0,2.0,0.24,0.2424,0.93,0.1343,4.0,14.0,18.0,90595,5,6,94,7,1,1,1,0.2232,0.26666666666666666,0,11,189.21590643274854
17209.0,1.0,12.0,1.0,3.0,0.24,0.2424,0.93,0.1343,6.0,17.0,23.0,24724,3,4,4,6,1,1,0,0.2232,0.3333333333333333,0,7,189.21590643274854
17210.0,1.0,12.0,1.0,3.0,0.24,0.2576,0.93,0.0896,13.0,9.0,22.0,30642,4,9,72,9,1,1,1,0.2232,1.3,0,13,189.21590643274854
,1.0,12.0,1.0,2.0,0.24,0.2879,,0.0,7.0,5.0,12.0,43416,1,6,47,5,0,0,1,,1.1666666666666667,0,7,189.6654621750787
17212.0,1.0,12.0,1.0,3.0,0.24,0.2879,,0.0,1.0,10.0,11.0,22342,4,8,51,8,1,1,0,,0.09090909090909091,0,12,189.21590643274854
17213.0,1.0,12.0,2.0,3.0,0.24,0.2576,0.93,0.0896,3.0,10.0,13.0,55914,5,5,94,10,0,0,0,0.2232,0.2727272727272727,0,10,189.6654621750787
17214.0,1.0,12.0,,2.0,0.26,0.2576,0.87,0.1642,0.0,13.0,13.0,26182,1,5,85,6,2,1,1,0.2262,0.0,0,6,189.21590643274854
17215.0,1.0,12.0,2.0,2.0,0.26,0.2576,0.87,0.1642,0.0,,7.0,39139,2,8,44,8,2,1,0,0.2262,,0,10,189.21590643274854
17216.0,1.0,12.0,2.0,2.0,0.24,0.2576,0.87,0.0896,0.0,1.0,1.0,54596,4,10,40,4,2,0,0,0.20879999999999999,0.0,0,14,189.6654621750787
17217.0,1.0,12.0,2.0,2.0,0.22,0.2273,0.93,0.1343,2.0,1.0,3.0,30310,3,4,87,5,2,1,1,0.2046,1.0,0,7,189.21590643274854
17218.0,1.0,12.0,2.0,2.0,0.22,0.2273,0.93,0.1343,1.0,6.0,7.0,99874,3,3,88,5,0,0,1,0.2046,0.14285714285714285,0,6,189.6654621750787
17219.0,1.0,12.0,2.0,2.0,0.22,0.2273,0.93,0.1642,0.0,6.0,6.0,93063,5,9,69,4,1,0,0,0.2046,0.0,0,14,189.6654621750787
17220.0,1.0,12.0,2.0,2.0,0.24,0.2879,0.87,0.0,1.0,10.0,11.0,35804,4,1,62,7,1,1,1,0.20879999999999999,0.09090909090909091,0,5,189.21590643274854
17221.0,1.0,12.0,2.0,2.0,0.24,0.2576,0.87,0.0,7.0,21.0,28.0,85035,3,2,70,6,1,0,0,0.20879999999999999,0.3181818181818182,0,5,189.6654621750787
17222.0,1.0,12.0,2.0,1.0,0.28,0.3182,0.81,0.0,11.0,21.0,32.0,83300,2,3,87,9,2,1,0,0.22680000000000003,0.5,0,5,189.21590643274854
17223.0,1.0,12.0,2.0,1.0,0.3,0.3182,0.75,0.0896,43.0,43.0,86.0,53244,5,3,41,4,1,0,1,0.22499999999999998,0.9772727272727273,0,8,189.6654621750787
17224.0,1.0,,2.0,1.0,0.32,0.3333,0.76,0.0896,62.0,52.0,114.0,26443,2,4,83,10,0,1,0,0.2432,1.169811320754717,0,6,189.21590643274854
17225.0,1.0,12.0,2.0,1.0,0.4,0.4091,0.5,0.3284,75.0,46.0,121.0,28050,2,9,34,3,0,1,0,0.2,1.5957446808510638,0,11,189.21590643274854
17226.0,1.0,12.0,2.0,1.0,0.38,0.3939,0.46,0.2985,58.0,68.0,126.0,59359,3,7,80,7,0,1,0,0.1748,0.8405797101449275,0,10,189.21590643274854
17227.0,1.0,12.0,2.0,1.0,0.36,0.3333,0.5,0.2537,51.0,56.0,107.0,21018,1,8,87,3,1,1,1,0.18,0.8947368421052632,0,9,189.21590643274854
17228.0,1.0,12.0,2.0,2.0,0.36,0.3333,0.5,0.2537,48.0,38.0,86.0,69285,1,4,36,1,0,1,0,0.18,1.2307692307692308,0,5,189.21590643274854
17229.0,1.0,12.0,2.0,2.0,0.32,0.303,0.57,0.2537,16.0,34.0,50.0,60137,5,3,41,10,1,0,1,0.18239999999999998,0.45714285714285713,0,8,189.6654621750787
17230.0,1.0,12.0,2.0,2.0,0.32,0.303,0.66,0.2537,20.0,23.0,43.0,50101,5,3,87,5,0,0,1,0.21120000000000003,0.8333333333333334,0,8,189.6654621750787
17231.0,1.0,12.0,2.0,2.0,0.32,0.303,0.66,0.2239,16.0,20.0,36.0,79287,4,10,27,5,1,0,1,0.21120000000000003,0.7619047619047619,0,14,189.6654621750787
17232.0,1.0,12.0,2.0,2.0,0.32,0.303,0.66,0.2836,11.0,29.0,40.0,66806,1,3,86,3,0,1,0,0.21120000000000003,0.36666666666666664,0,4,189.21590643274854
17233.0,1.0,12.0,2.0,2.0,0.3,0.2879,0.65,,8.0,26.0,34.0,22081,3,5,42,9,0,1,0,0.195,0.2962962962962963,0,8,189.21590643274854
17234.0,1.0,12.0,2.0,2.0,0.3,0.303,0.7,0.1642,3.0,16.0,19.0,40209,2,7,68,6,1,1,0,0.21,0.17647058823529413,0,9,189.21590643274854
17235.0,1.0,12.0,2.0,2.0,0.28,0.2727,0.65,0.2537,4.0,26.0,30.0,29801,3,6,40,10,2,1,0,0.18200000000000002,0.14814814814814814,0,9,189.21590643274854
17236.0,1.0,12.0,3.0,2.0,0.28,0.2727,0.65,0.2537,1.0,8.0,9.0,57388,2,10,20,7,0,1,0,0.18200000000000002,0.1111111111111111,0,12,189.21590643274854
17237.0,1.0,12.0,3.0,2.0,,0.2273,0.65,0.2985,0.0,7.0,7.0,41965,5,1,49,3,1,1,0,,0.0,0,6,189.21590643274854
17238.0,1.0,12.0,3.0,2.0,0.26,0.2273,0.65,0.2985,0.0,1.0,1.0,29448,3,7,62,4,1,0,1,0.169,0.0,0,10,189.6654621750787
17239.0,1.0,12.0,3.0,2.0,0.24,0.2121,0.7,0.3582,0.0,2.0,2.0,54600,2,6,92,8,1,0,1,0.16799999999999998,0.0,0,8,189.6654621750787
17240.0,1.0,12.0,3.0,1.0,0.22,0.197,0.69,0.3582,0.0,2.0,2.0,67120,4,6,9,7,1,0,0,0.1518,0.0,0,10,189.6654621750787
17241.0,1.0,12.0,3.0,2.0,0.22,0.2121,0.69,0.2836,0.0,11.0,11.0,93880,4,2,14,1,0,0,1,0.1518,0.0,0,6,189.6654621750787
17242.0,1.0,12.0,3.0,2.0,0.22,0.2121,0.69,0.2239,0.0,36.0,36.0,92257,3,8,73,5,2,0,0,0.1518,0.0,0,11,189.6654621750787
17243.0,1.0,12.0,3.0,3.0,0.2,0.1818,0.86,0.3284,0.0,26.0,26.0,33327,5,2,51,5,0,0,0,0.17200000000000001,0.0,0,7,189.6654621750787
17244.0,1.0,12.0,3.0,3.0,0.2,0.1818,,0.3284,0.0,31.0,31.0,86200,2,6,40,6,1,0,1,,0.0,0,8,189.6654621750787
17245.0,1.0,12.0,3.0,3.0,0.2,0.1818,0.86,0.3284,1.0,22.0,23.0,32457,5,10,89,10,0,1,1,0.17200000000000001,0.043478260869565216,0,15,189.21590643274854
,1.0,12.0,3.0,3.0,0.2,0.1818,0.86,0.2985,,8.0,8.0,30766,5,2,36,7,1,1,1,0.17200000000000001,,0,7,189.21590643274854
17247.0,1.0,12.0,3.0,3.0,0.2,0.1667,0.86,0.4627,0.0,10.0,10.0,90112,2,10,46,9,2,1,1,0.17200000000000001,0.0,0,12,189.21590643274854
17248.0,1.0,12.0,3.0,3.0,0.22,0.197,0.87,0.3284,0.0,10.0,10.0,98941,1,8,99,6,0,1,0,0.1914,0.0,0,9,189.21590643274854
17249.0,1.0,12.0,3.0,3.0,0.22,0.197,0.87,0.3284,0.0,15.0,15.0,21959,2,2,34,8,0,0,1,0.1914,0.0,0,4,189.6654621750787
17250.0,1.0,12.0,3.0,3.0,0.22,0.2121,0.93,0.2537,0.0,20.0,20.0,24554,2,6,55,4,2,0,1,0.2046,0.0,0,8,189.6654621750787
17251.0,1.0,12.0,3.0,3.0,0.26,0.2273,0.87,0.3582,0.0,13.0,13.0,72580,1,6,73,3,2,1,1,0.2262,0.0,0,7,189.21590643274854
17252.0,1.0,12.0,3.0,3.0,0.26,0.2273,0.87,,0.0,13.0,,52097,2,8,9,8,2,0,0,0.2262,0.0,0,10,189.6654621750787
17253.0,1.0,12.0,3.0,3.0,0.26,0.2273,0.93,0.3582,2.0,51.0,53.0,86890,3,2,23,10,1,0,0,0.24180000000000001,0.038461538461538464,0,5,189.6654621750787
17254.0,1.0,12.0,3.0,3.0,0.28,0.2576,0.93,0.2985,1.0,42.0,43.0,83328,3,10,16,9,1,1,1,0.2604,0.023255813953488372,0,13,189.21590643274854
17255.0,1.0,12.0,3.0,3.0,0.3,0.2879,0.87,0.194,2.0,33.0,35.0,98469,5,8,93,7,0,0,0,0.261,0.058823529411764705,0,13,189.6654621750787
17256.0,1.0,12.0,3.0,3.0,0.32,0.303,0.93,0.2537,0.0,32.0,32.0,40676,5,2,2,4,2,0,1,0.29760000000000003,0.0,0,7,189.6654621750787
17257.0,1.0,12.0,3.0,2.0,0.3,0.2727,0.87,0.2985,0.0,20.0,20.0,29269,1,9,83,5,2,0,0,0.261,0.0,0,10,189.6654621750787
17258.0,1.0,12.0,3.0,3.0,0.24,0.197,0.93,0.4478,0.0,11.0,11.0,83238,1,1,84,4,0,0,0,0.2232,0.0,0,2,189.6654621750787
17259.0,1.0,,3.0,3.0,0.26,0.2273,0.87,,2.0,8.0,10.0,93575,4,3,56,6,2,1,1,0.2262,0.2222222222222222,0,7,189.21590643274854
17260.0,1.0,12.0,4.0,3.0,0.26,0.2273,0.87,0.2985,0.0,3.0,3.0,72219,2,8,66,6,2,0,1,0.2262,0.0,0,10,189.6654621750787
17261.0,1.0,12.0,4.0,3.0,0.24,0.197,0.93,0.4478,0.0,5.0,5.0,39005,4,1,64,8,0,1,1,0.2232,0.0,0,5,189.21590643274854
17262.0,1.0,12.0,4.0,2.0,0.24,0.197,0.87,0.4478,0.0,2.0,2.0,55473,3,7,85,10,2,0,0,0.20879999999999999,0.0,0,10,189.6654621750787
17263.0,1.0,12.0,4.0,2.0,0.24,0.2273,0.87,0.2239,0.0,1.0,1.0,70494,1,10,82,9,2,0,0,0.20879999999999999,0.0,0,11,189.6654621750787
17264.0,1.0,12.0,4.0,2.0,0.24,0.2121,0.87,0.3284,0.0,3.0,3.0,60380,5,10,77,3,2,0,1,0.20879999999999999,0.0,0,15,189.6654621750787
17265.0,1.0,12.0,4.0,1.0,0.24,0.2424,0.75,0.1642,1.0,10.0,11.0,42322,1,4,5,3,1,0,1,0.18,0.09090909090909091,0,5,189.6654621750787
17266.0,1.0,12.0,4.0,1.0,0.24,0.197,0.7,0.4925,0.0,45.0,45.0,25748,4,7,91,7,0,1,1,0.16799999999999998,0.0,0,11,189.21590643274854
17267.0,1.0,12.0,4.0,1.0,0.24,0.2273,,0.2239,0.0,90.0,90.0,32471,2,5,59,3,2,0,0,,0.0,0,7,189.6654621750787
,1.0,12.0,4.0,1.0,0.26,0.2273,0.65,0.3582,2.0,206.0,208.0,99310,5,7,51,3,1,1,1,0.169,0.00966183574879227,0,12,189.21590643274854
17269.0,1.0,12.0,4.0,1.0,0.26,0.2121,0.6,0.4925,6.0,127.0,133.0,95309,3,9,78,4,0,0,0,0.156,0.046875,0,12,189.6654621750787
17270.0,1.0,12.0,4.0,1.0,0.28,0.2273,0.56,0.5224,8.0,67.0,75.0,62345,5,9,49,8,0,1,1,0.15680000000000002,0.11764705882352941,0,14,189.21590643274854
17271.0,1.0,12.0,4.0,2.0,0.28,0.2424,0.56,0.4478,23.0,80.0,103.0,74075,1,3,82,10,1,0,1,0.15680000000000002,0.2839506172839506,0,4,189.6654621750787
17272.0,1.0,12.0,4.0,1.0,0.3,0.2727,0.49,0.4627,22.0,87.0,109.0,24283,5,10,11,6,2,1,0,0.147,0.25,0,15,189.21590643274854
17273.0,1.0,12.0,4.0,1.0,0.3,0.2727,0.49,0.4627,19.0,99.0,118.0,77042,3,2,24,7,2,1,0,0.147,0.19,0,5,189.21590643274854
17274.0,1.0,12.0,4.0,2.0,0.26,0.2121,0.56,0.5224,25.0,94.0,119.0,67340,5,1,36,7,2,1,0,0.1456,0.2631578947368421,0,6,189.21590643274854
17275.0,1.0,12.0,4.0,2.0,0.26,0.2121,0.56,0.4478,31.0,89.0,120.0,21064,4,6,31,3,2,0,1,0.1456,0.34444444444444444,0,10,189.6654621750787
17276.0,1.0,12.0,4.0,2.0,0.26,0.2424,0.52,0.2836,23.0,151.0,174.0,78242,5,7,94,4,2,1,0,0.13520000000000001,0.1513157894736842,0,12,189.21590643274854
17277.0,1.0,12.0,4.0,2.0,0.26,0.2424,0.52,0.2836,30.0,227.0,257.0,58015,5,4,71,10,2,0,0,0.13520000000000001,0.13157894736842105,0,9,189.6654621750787
17278.0,,12.0,4.0,2.0,0.24,0.2273,0.6,0.2537,9.0,188.0,197.0,67098,1,6,46,4,1,1,0,0.144,0.047619047619047616,0,7,189.21590643274854
