instant,yr,mnth,weekday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,income_level,user_satisfaction,bike_infrastructure_score,air_pollution_index,public_transport_access,user_activity_level_encoded,user_type_encoded,zone_type_encoded
14971.0,1.0,9.0,4.0,1.0,0.54,0.5152,0.68,0.1045,17.0,137.0,154.0,89327,5,9,44,7,1,1,0
,1.0,9.0,5.0,1.0,0.54,0.5152,0.68,0.0,13.0,53.0,66.0,27331,4,2,70,10,2,0,1
14973.0,1.0,9.0,5.0,1.0,0.52,0.5,0.72,0.0,11.0,38.0,,26114,5,10,97,2,1,0,0
14974.0,1.0,9.0,5.0,1.0,0.52,0.5,0.72,0.0,6.0,8.0,14.0,70387,4,10,71,8,2,1,0
14975.0,1.0,9.0,5.0,1.0,0.5,0.4848,0.77,0.0896,1.0,11.0,12.0,94770,2,9,7,10,2,0,1
14976.0,1.0,,5.0,1.0,0.5,0.4848,0.77,0.0,1.0,9.0,10.0,92566,2,2,64,9,1,1,0
14977.0,1.0,9.0,5.0,1.0,0.5,0.4848,0.82,0.0,2.0,47.0,49.0,61636,5,8,67,7,1,0,0
14978.0,1.0,9.0,5.0,1.0,0.5,0.4848,0.77,0.0896,19.0,146.0,165.0,91523,2,6,72,3,1,1,1
14979.0,1.0,9.0,5.0,1.0,0.52,0.5,0.77,0.0,35.0,468.0,503.0,74695,5,2,97,1,0,1,1
14980.0,1.0,9.0,5.0,1.0,0.54,0.5152,0.73,0.1343,31.0,726.0,757.0,96018,1,10,58,5,1,1,0
14981.0,1.0,9.0,5.0,1.0,0.58,0.5455,0.68,0.1343,35.0,348.0,383.0,37383,5,1,95,8,2,0,1
14982.0,1.0,9.0,,1.0,0.62,0.6061,0.61,0.2239,44.0,181.0,225.0,90993,5,10,63,5,0,1,0
14983.0,1.0,9.0,5.0,1.0,0.66,0.6212,0.57,0.2239,79.0,242.0,321.0,50620,1,6,75,2,1,0,0
14984.0,1.0,9.0,5.0,1.0,0.68,,0.57,0.1642,84.0,305.0,389.0,66828,2,1,66,4,2,0,0
14985.0,1.0,9.0,5.0,1.0,0.7,0.6515,0.54,0.1642,105.0,316.0,421.0,93733,5,8,38,9,1,1,0
14986.0,1.0,9.0,5.0,1.0,0.7,0.6515,0.54,0.2985,113.0,299.0,412.0,52074,3,2,19,3,1,0,1
14987.0,1.0,9.0,5.0,1.0,0.7,0.6515,0.54,0.2239,90.0,333.0,423.0,78977,1,7,88,9,1,0,0
14988.0,1.0,9.0,5.0,1.0,0.7,0.6515,0.54,0.194,103.0,464.0,567.0,97636,4,10,100,9,0,0,0
14989.0,1.0,9.0,5.0,1.0,0.68,0.6364,0.57,0.2836,107.0,739.0,846.0,58431,5,7,78,9,0,0,0
14990.0,1.0,9.0,5.0,1.0,0.66,0.6212,0.61,0.2537,106.0,699.0,805.0,27211,4,3,91,10,0,1,0
14991.0,1.0,9.0,5.0,1.0,0.64,0.6061,0.65,0.2537,,493.0,588.0,91815,2,4,11,10,0,0,0
14992.0,1.0,9.0,5.0,1.0,0.62,0.6061,0.69,0.194,54.0,315.0,369.0,72013,1,2,73,1,2,0,0
14993.0,1.0,9.0,5.0,1.0,0.6,0.5909,0.73,0.2537,46.0,266.0,312.0,64174,5,8,41,2,2,1,1
14994.0,1.0,9.0,5.0,1.0,0.6,,0.73,0.194,47.0,248.0,295.0,43066,2,3,83,7,0,1,0
14995.0,1.0,9.0,5.0,1.0,0.6,,0.73,0.3284,23.0,163.0,186.0,82174,3,5,67,9,0,1,1
14996.0,1.0,9.0,6.0,1.0,0.6,0.5909,0.73,0.2836,32.0,140.0,172.0,32461,4,1,12,7,0,0,1
14997.0,1.0,9.0,6.0,1.0,0.58,0.5455,0.83,0.2985,18.0,106.0,124.0,78971,2,10,74,8,1,1,0
14998.0,1.0,9.0,6.0,1.0,0.56,0.5303,0.88,0.2537,10.0,73.0,83.0,22931,3,6,15,10,2,0,0
14999.0,1.0,9.0,6.0,1.0,0.56,0.5303,0.83,0.2836,6.0,39.0,45.0,30878,1,2,31,8,1,1,0
15000.0,1.0,9.0,6.0,1.0,0.56,0.5303,0.83,0.2836,5.0,10.0,15.0,94074,5,10,62,10,1,0,0
15001.0,1.0,9.0,6.0,1.0,0.56,0.5303,0.83,0.3284,2.0,15.0,17.0,44877,5,3,78,7,0,0,1
15002.0,1.0,9.0,6.0,1.0,0.56,0.5303,0.83,0.2985,6.0,35.0,41.0,71422,3,4,72,2,0,0,0
15003.0,1.0,9.0,6.0,1.0,0.58,0.5455,0.78,0.2537,7.0,70.0,77.0,63530,3,2,89,3,2,0,0
15004.0,1.0,,6.0,1.0,0.6,0.5909,0.73,0.2985,21.0,197.0,218.0,44949,1,1,45,8,1,1,0
15005.0,1.0,9.0,6.0,1.0,0.64,0.6061,0.69,0.2537,88.0,289.0,377.0,34221,2,10,68,4,2,0,0
15006.0,1.0,9.0,6.0,1.0,0.66,0.6212,0.65,0.3284,124.0,350.0,474.0,39588,4,8,72,9,1,1,1
15007.0,1.0,9.0,6.0,1.0,0.7,0.6515,0.58,0.2836,189.0,437.0,626.0,25471,4,6,45,3,2,0,0
15008.0,1.0,9.0,6.0,1.0,0.72,0.6667,0.54,0.2985,228.0,460.0,688.0,56404,1,6,33,6,2,1,1
15009.0,1.0,9.0,6.0,1.0,0.74,0.6667,0.51,0.3582,273.0,434.0,707.0,73773,2,3,71,9,2,0,1
15010.0,1.0,9.0,6.0,1.0,0.76,0.6818,0.48,0.2836,250.0,404.0,654.0,86680,5,5,97,6,2,1,1
15011.0,1.0,9.0,6.0,1.0,0.74,0.6667,0.48,0.3881,307.0,443.0,750.0,69054,1,1,34,6,0,1,1
15012.0,1.0,9.0,6.0,1.0,0.74,0.6667,0.51,0.3284,253.0,427.0,680.0,76184,1,5,15,6,1,0,1
15013.0,1.0,9.0,6.0,1.0,0.74,0.6667,0.51,0.3284,195.0,451.0,646.0,86364,2,7,98,6,1,1,0
15014.0,1.0,9.0,6.0,1.0,0.72,,0.54,0.2836,171.0,427.0,598.0,80142,2,7,74,7,0,0,1
15015.0,1.0,9.0,6.0,1.0,0.7,0.6515,0.58,0.194,99.0,308.0,407.0,70976,3,6,73,8,1,1,1
15016.0,1.0,9.0,6.0,1.0,0.7,0.6515,0.54,0.2537,76.0,249.0,325.0,71689,1,1,76,6,0,0,1
15017.0,1.0,9.0,6.0,1.0,0.64,0.6212,0.57,0.2537,59.0,202.0,261.0,61318,5,8,65,9,2,0,0
15018.0,1.0,9.0,6.0,1.0,0.62,0.6212,0.57,0.194,59.0,180.0,239.0,64793,3,10,73,2,2,1,0
15019.0,1.0,9.0,6.0,1.0,0.62,0.6212,0.5,0.194,34.0,137.0,171.0,94433,5,8,60,8,2,0,0
15020.0,1.0,9.0,0.0,1.0,0.62,0.6212,0.38,0.2537,34.0,146.0,,24089,3,7,72,1,2,1,0
15021.0,1.0,9.0,0.0,1.0,0.54,,0.52,0.3582,23.0,119.0,142.0,50892,1,3,61,8,1,0,0
15022.0,1.0,9.0,0.0,1.0,0.52,0.5,0.48,0.2537,18.0,77.0,95.0,38232,1,8,21,4,0,0,0
15023.0,1.0,9.0,0.0,1.0,0.48,0.4697,0.55,0.2985,13.0,41.0,54.0,93881,4,5,98,8,2,1,1
15024.0,1.0,9.0,0.0,1.0,0.46,0.4545,0.55,0.2239,1.0,9.0,10.0,57854,1,9,69,1,2,1,1
15025.0,1.0,9.0,0.0,1.0,0.46,0.4545,0.59,0.2537,1.0,5.0,6.0,37587,5,1,7,7,0,1,0
15026.0,1.0,9.0,0.0,1.0,0.44,0.4394,0.62,0.2537,5.0,11.0,16.0,39435,2,6,38,7,0,0,1
15027.0,1.0,9.0,0.0,1.0,0.46,0.4545,0.59,0.2239,9.0,48.0,57.0,92946,2,9,56,1,2,1,0
15028.0,1.0,9.0,0.0,1.0,0.48,0.4697,0.55,0.3582,38.0,137.0,175.0,21529,3,3,82,8,2,0,0
15029.0,1.0,9.0,0.0,1.0,0.5,0.4848,0.51,0.3284,71.0,205.0,276.0,63371,5,6,19,1,0,1,1
15030.0,,9.0,0.0,1.0,0.54,0.5152,0.45,0.2537,138.0,351.0,489.0,75984,4,6,15,1,2,0,1
15031.0,1.0,9.0,0.0,1.0,0.56,0.5303,0.46,0.2537,186.0,384.0,570.0,58116,3,5,95,9,2,1,1
15032.0,1.0,9.0,0.0,1.0,0.56,0.5303,0.43,0.1045,250.0,526.0,776.0,39627,5,3,18,4,0,1,0
15033.0,1.0,9.0,0.0,1.0,0.6,0.6212,0.38,0.1642,257.0,445.0,702.0,42288,2,3,3,9,2,0,1
15034.0,1.0,9.0,0.0,1.0,0.6,0.6212,0.38,0.194,266.0,400.0,666.0,92961,3,3,81,4,0,1,1
15035.0,1.0,9.0,0.0,1.0,0.6,0.6212,0.33,0.2239,265.0,375.0,640.0,33567,5,3,97,6,0,1,1
15036.0,1.0,9.0,0.0,1.0,0.6,0.6212,0.33,0.3284,254.0,437.0,691.0,27465,4,5,51,1,1,1,1
15037.0,1.0,9.0,0.0,1.0,0.56,0.5303,0.35,0.2985,227.0,496.0,723.0,33059,5,7,45,9,0,1,0
15038.0,1.0,9.0,0.0,1.0,0.54,0.5152,0.37,,135.0,,540.0,74641,2,5,49,7,1,0,0
15039.0,1.0,9.0,0.0,1.0,0.52,0.5,0.42,0.1642,82.0,331.0,413.0,55661,3,7,8,3,2,1,0
15040.0,1.0,9.0,0.0,1.0,0.52,0.5,0.42,0.1642,60.0,192.0,252.0,40561,3,1,40,1,1,1,0
15041.0,1.0,9.0,0.0,2.0,0.52,0.5,0.48,0.1045,51.0,145.0,196.0,69515,2,4,95,7,1,0,0
15042.0,1.0,9.0,0.0,,0.52,0.5,0.48,0.0,40.0,98.0,138.0,61804,3,1,10,1,1,1,1
15043.0,1.0,9.0,0.0,2.0,0.5,0.4848,0.59,0.1045,30.0,70.0,100.0,85267,1,4,9,8,0,0,1
15044.0,1.0,9.0,1.0,1.0,0.46,0.4545,0.63,0.194,10.0,54.0,64.0,55358,2,8,2,4,2,0,0
15045.0,1.0,9.0,1.0,1.0,0.46,0.4545,0.67,0.1343,6.0,12.0,18.0,74206,4,6,32,10,0,1,0
15046.0,1.0,9.0,1.0,2.0,0.46,0.4545,0.63,0.1343,0.0,8.0,8.0,34490,1,4,9,3,0,0,0
15047.0,1.0,9.0,1.0,1.0,0.46,0.4545,0.63,0.1642,0.0,5.0,5.0,55835,4,8,40,6,0,1,1
15048.0,1.0,9.0,1.0,1.0,0.44,0.4394,0.67,0.1045,0.0,8.0,8.0,43885,3,6,21,1,1,1,1
15049.0,1.0,9.0,1.0,1.0,0.46,0.4545,0.63,0.0,2.0,35.0,37.0,24988,4,8,37,8,0,1,1
15050.0,1.0,9.0,1.0,1.0,0.46,0.4545,0.59,0.0,6.0,162.0,168.0,25453,5,10,17,5,2,0,0
15051.0,1.0,9.0,1.0,1.0,0.46,0.4545,0.67,0.1343,17.0,513.0,530.0,89620,3,7,73,6,1,0,0
15052.0,1.0,9.0,1.0,1.0,0.5,0.4848,0.55,0.194,31.0,719.0,750.0,64030,4,8,54,7,1,1,0
15053.0,1.0,9.0,1.0,1.0,0.52,0.5,0.52,0.194,42.0,286.0,328.0,50879,5,3,64,2,0,0,1
15054.0,1.0,9.0,1.0,1.0,0.54,0.5152,0.49,0.2239,52.0,146.0,198.0,25120,5,2,51,3,2,0,1
15055.0,1.0,9.0,1.0,1.0,0.56,0.5303,0.37,0.194,71.0,167.0,238.0,25399,3,8,49,8,0,1,0
15056.0,1.0,9.0,1.0,1.0,0.56,0.5303,0.35,0.2985,77.0,265.0,342.0,75815,5,7,53,9,1,0,0
15057.0,1.0,9.0,1.0,1.0,0.6,0.6212,0.31,0.2985,80.0,248.0,328.0,44993,3,2,98,2,2,0,1
15058.0,1.0,,1.0,1.0,0.6,0.6061,0.28,0.0,77.0,226.0,303.0,97983,3,9,50,1,1,1,1
15059.0,1.0,9.0,1.0,1.0,0.6,0.6212,0.31,0.0,84.0,216.0,300.0,56572,3,9,79,8,0,1,1
15060.0,1.0,9.0,1.0,1.0,0.58,0.5455,0.3,0.2537,99.0,,516.0,56328,2,3,37,5,0,1,1
15061.0,1.0,9.0,1.0,1.0,0.58,0.5455,0.3,0.0,89.0,809.0,898.0,84776,3,9,69,4,2,0,0
15062.0,1.0,9.0,1.0,1.0,0.54,0.5152,0.37,,95.0,758.0,853.0,21596,4,2,41,10,2,0,1
15063.0,1.0,9.0,1.0,1.0,0.52,0.5,0.39,0.1343,56.0,534.0,590.0,76776,3,1,64,3,0,1,0
15064.0,1.0,9.0,1.0,,0.52,0.5,0.52,0.1045,52.0,380.0,,50891,2,4,20,1,1,1,0
15065.0,1.0,9.0,1.0,1.0,0.5,0.4848,0.51,0.1343,26.0,230.0,,64540,2,10,33,4,0,0,1
15066.0,1.0,9.0,1.0,1.0,0.5,0.4848,0.51,0.2239,18.0,154.0,172.0,32094,5,7,94,3,1,0,1
15067.0,1.0,9.0,1.0,1.0,0.46,0.4545,0.63,0.1343,11.0,83.0,94.0,46270,5,1,54,10,0,0,1
,1.0,9.0,2.0,1.0,0.46,0.4545,0.67,0.1642,8.0,56.0,64.0,36441,2,6,10,7,2,0,0
15069.0,1.0,9.0,2.0,1.0,0.44,0.4394,0.72,0.1343,2.0,11.0,13.0,63166,5,3,60,5,0,1,0
15070.0,1.0,9.0,2.0,1.0,0.42,0.4242,0.77,0.1343,5.0,9.0,14.0,34379,5,8,97,7,0,1,1
15071.0,1.0,9.0,2.0,1.0,0.42,0.4242,0.71,0.0896,2.0,3.0,5.0,86428,3,1,8,7,1,0,0
15072.0,1.0,9.0,2.0,1.0,0.42,0.4242,0.71,0.1343,2.0,7.0,9.0,82798,1,4,49,7,1,1,0
15073.0,1.0,9.0,2.0,1.0,0.42,0.4242,0.77,0.0896,1.0,46.0,47.0,57496,3,6,8,9,2,0,0
15074.0,1.0,9.0,2.0,1.0,0.44,0.4394,0.77,0.2239,5.0,189.0,194.0,36700,3,9,18,9,2,1,1
15075.0,1.0,9.0,2.0,1.0,0.44,0.4394,0.77,0.194,17.0,539.0,556.0,54496,2,5,74,9,2,0,0
15076.0,1.0,9.0,2.0,1.0,0.48,0.4697,0.67,0.194,41.0,764.0,805.0,33734,1,8,93,8,2,1,0
15077.0,1.0,9.0,2.0,1.0,0.54,0.5152,0.56,0.2537,28.0,381.0,409.0,30424,1,9,98,4,2,0,1
15078.0,1.0,9.0,2.0,1.0,0.56,0.5303,0.52,,45.0,125.0,170.0,86752,3,2,57,3,0,1,0
15079.0,1.0,9.0,2.0,1.0,0.6,0.6212,0.46,0.2985,63.0,155.0,,60442,2,8,38,2,2,0,0
15080.0,1.0,9.0,2.0,1.0,0.62,0.6212,0.43,0.2836,69.0,233.0,302.0,70008,4,9,14,3,1,0,1
15081.0,1.0,9.0,2.0,1.0,0.64,0.6212,0.47,0.2537,48.0,257.0,305.0,40575,5,2,88,5,1,1,0
15082.0,1.0,9.0,2.0,1.0,0.66,0.6212,0.39,0.3284,80.0,213.0,293.0,37718,2,1,53,3,0,0,0
15083.0,1.0,9.0,2.0,1.0,0.66,0.6212,0.36,0.3284,56.0,247.0,,66395,4,6,76,3,0,1,1
15084.0,1.0,9.0,2.0,1.0,0.66,0.6212,0.39,0.2985,59.0,436.0,495.0,61804,4,6,73,9,2,1,1
15085.0,1.0,9.0,2.0,1.0,0.66,0.6212,0.39,0.2836,107.0,860.0,,56883,3,5,54,1,0,0,1
15086.0,1.0,9.0,2.0,1.0,0.64,0.6212,0.41,0.2239,64.0,758.0,822.0,82886,3,7,8,4,0,1,0
15087.0,1.0,9.0,2.0,1.0,0.62,0.6212,0.5,0.2537,49.0,490.0,539.0,27352,5,7,11,3,0,0,0
15088.0,1.0,9.0,2.0,1.0,0.6,0.6212,0.56,0.2985,37.0,388.0,425.0,48977,5,10,43,9,2,1,0
15089.0,1.0,9.0,2.0,1.0,0.6,0.6212,0.56,0.2985,34.0,263.0,297.0,89397,2,9,32,8,0,0,1
15090.0,1.0,9.0,2.0,1.0,0.6,0.6212,0.56,0.2836,14.0,174.0,188.0,42269,3,5,48,1,0,1,1
15091.0,1.0,9.0,2.0,1.0,0.6,0.6212,0.56,0.3284,9.0,89.0,98.0,77199,4,6,50,1,1,1,0
15092.0,1.0,9.0,3.0,1.0,0.58,0.5455,0.64,0.2985,6.0,34.0,40.0,75699,4,9,29,1,0,0,1
15093.0,1.0,9.0,3.0,1.0,0.58,0.5455,0.64,0.3284,10.0,19.0,29.0,68743,3,7,99,8,2,1,1
15094.0,1.0,9.0,3.0,2.0,0.58,0.5455,0.64,0.2836,2.0,15.0,17.0,69787,3,2,98,2,1,1,0
15095.0,1.0,9.0,3.0,2.0,0.58,0.5455,0.64,0.2836,4.0,6.0,10.0,91809,2,6,36,10,1,1,1
15096.0,,9.0,3.0,1.0,0.56,0.5303,0.73,0.2537,2.0,12.0,14.0,28471,2,10,75,2,2,1,0
15097.0,1.0,9.0,3.0,1.0,0.56,0.5303,0.73,0.2239,1.0,35.0,36.0,29052,3,7,10,10,2,1,0
15098.0,1.0,9.0,3.0,1.0,0.54,0.5152,0.73,0.194,3.0,179.0,182.0,70327,2,4,51,10,2,0,0
15099.0,1.0,9.0,3.0,1.0,0.54,0.5152,0.77,,9.0,523.0,532.0,26188,1,9,88,9,0,0,0
,1.0,9.0,3.0,1.0,0.56,0.5303,0.73,0.2985,30.0,808.0,838.0,25019,4,10,69,10,0,1,0
15101.0,1.0,9.0,3.0,1.0,0.6,0.6061,0.64,0.194,27.0,307.0,334.0,91045,3,9,11,8,0,1,0
15102.0,1.0,9.0,3.0,1.0,,0.5909,0.73,0.2836,29.0,156.0,185.0,31170,2,10,33,7,1,0,1
15103.0,1.0,9.0,3.0,1.0,0.64,0.6212,0.61,0.2537,46.0,181.0,227.0,58183,5,8,50,3,0,1,1
15104.0,1.0,9.0,3.0,1.0,0.68,,0.61,0.2239,56.0,260.0,316.0,72630,4,8,49,7,1,1,0
15105.0,1.0,9.0,3.0,1.0,0.7,0.6515,0.58,0.2239,67.0,273.0,340.0,81530,3,2,93,10,0,1,0
15106.0,1.0,9.0,3.0,1.0,0.74,,0.48,0.2836,60.0,217.0,277.0,96883,1,6,13,1,0,0,1
15107.0,1.0,9.0,3.0,1.0,0.74,0.6667,0.48,0.2985,69.0,231.0,300.0,77093,4,7,62,10,0,0,0
15108.0,1.0,9.0,3.0,1.0,0.74,0.6667,0.45,0.2836,71.0,397.0,468.0,41174,3,6,81,9,2,1,0
15109.0,1.0,9.0,3.0,1.0,0.74,0.6667,0.48,0.2985,77.0,876.0,,72413,3,3,20,4,1,0,1
15110.0,1.0,9.0,3.0,1.0,0.74,0.6667,0.48,0.2239,69.0,815.0,884.0,46375,5,4,28,2,0,0,1
15111.0,1.0,9.0,3.0,1.0,0.7,0.6515,0.54,0.1642,38.0,589.0,627.0,45708,3,10,39,3,1,1,0
15112.0,1.0,9.0,3.0,1.0,0.66,,0.69,0.194,45.0,389.0,434.0,34212,1,8,42,5,1,0,1
15113.0,1.0,9.0,3.0,1.0,0.66,0.6212,0.65,0.194,32.0,328.0,360.0,97124,5,7,28,4,0,1,0
15114.0,1.0,9.0,,3.0,0.62,0.6061,0.69,0.194,21.0,194.0,215.0,87141,5,4,50,4,0,0,1
15115.0,1.0,9.0,3.0,2.0,0.6,0.5758,0.78,0.2537,13.0,102.0,115.0,54934,5,10,87,7,1,0,1
15116.0,1.0,9.0,4.0,1.0,0.6,0.5758,0.78,0.0896,5.0,60.0,65.0,45340,4,2,38,5,0,1,1
15117.0,,9.0,4.0,1.0,0.6,0.5758,0.78,0.0896,5.0,16.0,21.0,78291,3,4,69,2,0,1,0
15118.0,1.0,9.0,4.0,1.0,0.6,0.5758,0.78,0.0896,3.0,13.0,16.0,26227,5,9,22,8,0,0,1
15119.0,1.0,9.0,4.0,1.0,0.6,0.5758,0.78,0.0,0.0,7.0,7.0,39041,2,1,69,8,2,1,1
15120.0,1.0,9.0,4.0,1.0,0.56,0.5303,0.94,0.1343,2.0,6.0,8.0,45903,1,9,41,8,0,0,0
15121.0,1.0,9.0,4.0,1.0,0.58,0.5455,0.83,0.0,2.0,64.0,66.0,94721,3,2,36,7,1,0,0
15122.0,1.0,9.0,4.0,1.0,0.56,0.5303,0.88,0.0896,5.0,164.0,169.0,56510,3,4,35,3,2,1,0
15123.0,1.0,9.0,4.0,1.0,0.6,0.5758,0.78,0.0,12.0,546.0,558.0,56079,1,5,2,8,1,0,1
15124.0,1.0,9.0,4.0,1.0,0.62,0.6061,0.71,0.0896,20.0,774.0,794.0,80245,2,1,66,9,1,0,0
15125.0,1.0,9.0,4.0,1.0,0.66,0.6212,0.65,0.0,30.0,305.0,335.0,21595,3,2,88,5,0,1,1
15126.0,1.0,9.0,4.0,2.0,0.7,,0.51,0.2836,40.0,,208.0,55751,3,4,10,5,2,0,1
15127.0,1.0,9.0,4.0,2.0,0.72,0.6667,0.51,0.1642,67.0,227.0,294.0,47634,3,4,19,7,1,0,1
15128.0,1.0,9.0,4.0,2.0,0.74,0.6667,0.48,0.1343,63.0,272.0,335.0,43811,5,9,13,8,0,0,1
15129.0,1.0,9.0,4.0,2.0,0.74,0.6667,0.48,0.0,61.0,265.0,,62367,1,10,39,1,0,0,0
15130.0,1.0,9.0,4.0,2.0,0.76,0.6818,0.45,0.0896,44.0,214.0,258.0,59880,5,6,85,4,1,1,0
15131.0,1.0,9.0,4.0,2.0,0.76,0.6818,0.45,0.0,41.0,255.0,296.0,94334,4,1,38,9,2,0,0
15132.0,1.0,9.0,4.0,2.0,0.72,0.6667,0.58,0.3284,73.0,399.0,472.0,67560,3,3,26,10,1,0,1
15133.0,1.0,9.0,4.0,2.0,0.66,0.6212,0.69,0.2985,87.0,818.0,905.0,80732,2,8,74,2,2,1,1
15134.0,1.0,9.0,4.0,2.0,0.66,0.6212,0.69,0.2239,77.0,822.0,899.0,78144,5,9,50,8,0,0,1
15135.0,1.0,9.0,4.0,1.0,0.66,0.6212,0.65,0.1343,48.0,511.0,559.0,53638,4,6,49,2,0,1,0
15136.0,1.0,9.0,4.0,2.0,0.64,0.6061,0.69,0.2239,45.0,412.0,457.0,61838,4,9,100,5,0,0,1
15137.0,1.0,9.0,4.0,3.0,0.62,0.5758,0.83,0.2985,18.0,235.0,253.0,79714,1,1,32,1,1,1,0
15138.0,1.0,9.0,4.0,3.0,0.62,0.5758,0.83,0.2985,2.0,45.0,47.0,59300,3,10,83,5,1,1,0
15139.0,1.0,9.0,4.0,3.0,0.62,0.5758,0.83,0.1642,1.0,44.0,45.0,26789,4,8,54,8,1,1,1
15140.0,1.0,9.0,5.0,3.0,0.6,0.5455,0.88,0.1642,2.0,15.0,17.0,88260,2,1,14,5,1,1,1
15141.0,1.0,9.0,5.0,3.0,0.6,0.5455,0.88,0.0,0.0,13.0,13.0,37154,3,2,50,9,1,0,0
15142.0,1.0,9.0,5.0,3.0,,0.5455,0.88,0.2985,1.0,9.0,10.0,25860,5,5,14,10,0,0,0
15143.0,1.0,9.0,5.0,2.0,0.6,0.5606,0.83,0.1343,0.0,7.0,7.0,35608,2,2,74,8,0,0,0
15144.0,1.0,9.0,5.0,3.0,0.56,0.5303,0.88,0.1045,2.0,10.0,12.0,84054,4,7,47,4,1,0,1
15145.0,1.0,9.0,5.0,1.0,0.56,0.5303,0.88,0.0,1.0,37.0,38.0,37023,1,4,85,5,0,0,0
15146.0,1.0,9.0,5.0,2.0,0.56,0.5303,0.94,0.0896,2.0,136.0,138.0,79777,4,3,18,4,2,1,1
15147.0,1.0,9.0,5.0,2.0,0.56,0.5303,0.94,,10.0,384.0,394.0,67796,5,1,13,4,2,1,0
15148.0,1.0,9.0,5.0,1.0,0.6,0.5606,0.83,0.0896,31.0,674.0,705.0,83094,4,3,73,1,1,0,0
15149.0,1.0,9.0,5.0,2.0,0.62,0.5758,0.83,0.1045,27.0,399.0,426.0,34377,5,4,71,7,1,1,1
15150.0,1.0,9.0,5.0,2.0,0.64,0.5909,0.78,0.1343,51.0,194.0,245.0,22358,4,10,15,6,0,0,1
15151.0,1.0,9.0,5.0,2.0,0.66,0.6212,0.69,0.0,109.0,252.0,361.0,28435,1,1,83,10,0,0,0
15152.0,1.0,9.0,5.0,2.0,0.7,0.6515,0.54,0.2537,94.0,286.0,380.0,64715,5,2,80,6,0,1,1
15153.0,1.0,9.0,5.0,2.0,0.7,0.6515,0.51,0.2537,106.0,304.0,410.0,92901,3,8,20,4,2,0,0
15154.0,1.0,9.0,5.0,2.0,0.7,0.6515,0.54,0.2537,105.0,294.0,399.0,68163,1,9,5,7,2,0,0
15155.0,1.0,9.0,5.0,2.0,0.68,0.6364,0.54,0.2836,104.0,288.0,392.0,46722,4,2,77,5,1,0,1
15156.0,1.0,9.0,5.0,2.0,0.66,0.6212,0.5,,83.0,419.0,502.0,36590,3,10,37,4,1,0,0
15157.0,1.0,9.0,5.0,2.0,0.66,0.6212,0.54,0.2985,101.0,707.0,808.0,94950,2,10,28,4,0,0,1
15158.0,1.0,9.0,5.0,2.0,0.64,0.6212,0.5,0.2239,58.0,609.0,667.0,97456,2,9,56,3,0,1,1
15159.0,1.0,9.0,5.0,3.0,0.62,0.6212,0.5,0.2537,38.0,470.0,508.0,62578,5,2,10,4,1,1,1
15160.0,1.0,9.0,5.0,3.0,0.6,0.6212,0.53,0.1642,32.0,304.0,336.0,80728,5,8,9,10,0,0,1
15161.0,1.0,9.0,5.0,3.0,0.6,0.6212,0.53,0.194,32.0,205.0,237.0,85720,5,8,73,9,1,1,1
15162.0,1.0,9.0,5.0,2.0,0.58,0.5455,0.53,0.2239,,190.0,220.0,33065,4,3,15,4,1,1,1
15163.0,1.0,9.0,5.0,2.0,0.56,0.5303,0.56,0.194,26.0,164.0,190.0,43197,4,6,76,1,2,0,1
15164.0,1.0,9.0,6.0,1.0,0.54,0.5152,0.6,0.2239,15.0,134.0,149.0,24563,5,10,28,5,1,1,0
15165.0,1.0,9.0,6.0,,0.54,0.5152,0.6,0.2239,12.0,89.0,101.0,88371,4,2,71,10,2,1,1
15166.0,1.0,9.0,6.0,2.0,0.54,0.5152,0.56,0.2239,12.0,80.0,92.0,27585,1,3,66,1,1,1,0
15167.0,1.0,9.0,6.0,2.0,0.52,0.5,0.59,0.194,4.0,25.0,29.0,81679,1,5,26,10,0,0,1
15168.0,1.0,9.0,6.0,1.0,0.52,0.5,0.59,0.2537,6.0,8.0,14.0,23709,5,10,37,9,1,1,0
15169.0,1.0,9.0,6.0,1.0,0.5,0.4848,0.63,0.194,2.0,13.0,15.0,91697,3,8,77,6,1,1,0
15170.0,1.0,9.0,6.0,1.0,0.5,0.4848,0.63,0.2537,4.0,33.0,37.0,23220,2,2,72,4,0,0,1
15171.0,1.0,9.0,6.0,1.0,0.48,0.4697,0.67,0.2836,12.0,61.0,73.0,88837,3,1,52,10,1,0,1
15172.0,1.0,9.0,6.0,1.0,0.5,0.4848,0.68,0.2836,37.0,174.0,211.0,60950,4,5,8,1,0,1,1
15173.0,1.0,,6.0,1.0,0.5,0.4848,0.63,0.194,69.0,263.0,332.0,24852,4,9,3,5,1,1,0
15174.0,1.0,9.0,6.0,1.0,0.54,0.5152,0.56,0.2537,134.0,338.0,472.0,36440,1,3,78,4,1,1,1
15175.0,1.0,9.0,6.0,1.0,0.56,0.5303,0.52,0.2836,217.0,446.0,663.0,58082,4,7,88,2,1,0,1
15176.0,1.0,9.0,6.0,1.0,0.62,0.6212,0.41,0.2985,191.0,491.0,682.0,23666,1,3,95,10,2,0,0
15177.0,1.0,9.0,6.0,1.0,0.62,0.6212,0.41,0.2985,233.0,453.0,686.0,80830,3,2,4,7,1,0,0
