instant,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,user_activity_level,user_type,income_level,zone_type,user_satisfaction,bike_infrastructure_score,air_pollution_index,public_transport_access,user_activity_level_encoded,user_type_encoded,zone_type_encoded
12432.0,1.0,0.4489795918367347,0.4545,0.88,0.1228400141060303,0.0,6.0,6.0,moyen,occasionnel,54959,residentiel,4,9,34,7,1,1,1
12433.0,1.0,0.4693877551020408,0.4697,0.88,0.1053250264488068,0.0,34.0,34.0,élevé,occasionnel,84166,commercial,2,6,47,8,2,1,0
12434.0,1.0,0.4489795918367347,0.4545,0.88,0.1228400141060303,5.0,165.0,170.0,moyen,frequent,38961,commercial,2,6,7,9,1,0,0
12435.0,1.0,0.4897959183673469,0.4848,0.82,0.1930175149876572,20.0,506.0,526.0,moyen,frequent,75658,commercial,5,1,55,3,1,0,0
12436.0,1.0,0.5102040816326531,0.5,0.77,0.0,20.0,661.0,681.0,élevé,frequent,66238,commercial,1,4,23,3,2,0,0
12437.0,1.0,0.5714285714285714,0.5455,0.68,0.0,37.0,300.0,337.0,faible,occasionnel,32724,residentiel,1,2,28,3,0,1,1
12438.0,1.0,0.5918367346938775,0.6061,0.64,0.1053250264488068,56.0,154.0,210.0,élevé,occasionnel,52356,commercial,1,10,97,6,2,1,0
12438.0,1.0,0.653061224489796,0.6212,0.47,0.2631950158692841,67.0,170.0,237.0,moyen,occasionnel,60195,commercial,2,6,75,8,1,1,0
12440.0,1.0,0.6938775510204082,0.6364,0.42,0.0,62.0,274.0,336.0,faible,occasionnel,67926,commercial,3,7,43,1,0,1,0
12441.0,1.0,0.6938775510204082,0.6364,0.37,0.333372516750911,65.0,250.0,315.0,faible,frequent,68676,commercial,3,6,100,7,0,0,0
12442.0,1.0,0.7142857142857143,0.6515,0.37,0.298224991183731,67.0,198.0,265.0,élevé,occasionnel,57754,commercial,3,8,67,5,2,1,0
12443.0,1.0,0.7346938775510204,0.6515,0.3,0.0,99.0,234.0,333.0,moyen,occasionnel,47667,residentiel,1,9,9,2,1,1,1
12444.0,1.0,0.7142857142857143,0.6515,0.34,0.2631950158692841,77.0,389.0,466.0,faible,occasionnel,36659,residentiel,2,3,33,1,0,1,1
12445.0,1.0,0.7142857142857143,0.6515,0.34,0.298224991183731,91.0,778.0,869.0,élevé,frequent,80286,commercial,3,3,81,8,2,0,0
12446.0,1.0,0.6938775510204082,0.6364,0.34,0.333372516750911,110.0,703.0,813.0,moyen,occasionnel,21064,commercial,2,8,99,8,1,1,0
12447.0,1.0,0.6938775510204082,0.6364,0.34,0.333372516750911,65.0,537.0,602.0,élevé,occasionnel,84990,commercial,3,4,32,4,2,1,0
12448.0,1.0,0.653061224489796,0.6212,0.36,0.3508875044081345,76.0,537.0,478.0,moyen,frequent,79585,commercial,5,1,43,10,1,0,0
12449.0,1.0,0.6122448979591837,0.6212,0.41,0.3508875044081345,30.0,283.0,313.0,moyen,frequent,72121,commercial,2,4,26,6,1,0,0
12450.0,1.0,0.5918367346938775,0.6212,0.46,0.1930175149876572,35.0,193.0,313.0,élevé,occasionnel,22477,commercial,5,9,44,4,2,1,0
12451.0,1.0,0.5510204081632654,0.5303,0.52,0.1578699894204772,42.0,135.0,177.0,faible,frequent,53606,residentiel,1,10,90,4,0,0,1
12452.0,1.0,0.5510204081632654,0.5303,0.56,0.1930175149876572,18.0,59.0,77.0,moyen,frequent,86393,residentiel,3,10,51,6,1,0,1
12453.0,1.0,0.5510204081632654,0.5303,0.56,0.1930175149876572,4.0,25.0,29.0,faible,frequent,94079,commercial,1,2,89,5,0,0,0
12454.0,1.0,0.5510204081632654,0.5303,0.56,0.0,2.0,17.0,19.0,faible,frequent,58747,residentiel,4,4,73,10,0,0,1
12455.0,1.0,0.5306122448979592,0.5152,0.6,0.1053250264488068,0.0,8.0,8.0,faible,occasionnel,89280,commercial,5,4,59,2,0,1,0
12456.0,1.0,0.5102040816326531,0.5,0.63,0.0,1.0,9.0,10.0,faible,occasionnel,81579,commercial,5,4,91,3,0,1,0
12457.0,1.0,0.4897959183673469,0.4848,0.72,0.1228400141060303,1.0,28.0,29.0,élevé,occasionnel,36454,commercial,1,7,87,9,2,1,0
12458.0,1.0,0.5102040816326531,0.5,0.68,0.1053250264488068,8.0,131.0,139.0,élevé,occasionnel,44520,commercial,1,7,51,4,2,1,0
12459.0,1.0,0.5102040816326531,0.5,0.72,0.1228400141060303,19.0,409.0,428.0,élevé,occasionnel,98872,commercial,5,8,93,7,2,1,0
12460.0,1.0,0.5714285714285714,0.5455,0.6,0.1053250264488068,37.0,663.0,700.0,moyen,frequent,86222,commercial,2,3,93,4,1,0,0
12461.0,1.0,0.6122448979591837,0.6212,0.53,0.1930175149876572,47.0,335.0,382.0,faible,frequent,37370,residentiel,5,7,60,8,0,0,1
12462.0,1.0,0.653061224489796,0.6212,0.47,0.298224991183731,62.0,187.0,249.0,moyen,occasionnel,39628,commercial,4,2,73,9,1,1,0
12463.0,1.0,0.6938775510204082,0.6364,0.42,0.298224991183731,65.0,199.0,264.0,élevé,frequent,27885,commercial,2,10,45,1,2,0,0
12464.0,1.0,0.7142857142857143,0.6515,0.39,0.3860350299753144,89.0,280.0,369.0,faible,occasionnel,40179,commercial,1,8,99,8,0,1,0
12465.0,1.0,0.7346938775510204,0.6515,0.37,0.298224991183731,129.0,287.0,416.0,moyen,frequent,34366,residentiel,1,6,45,3,1,0,1
12466.0,1.0,0.7551020408163265,0.6515,0.31,0.4562125308569413,128.0,245.0,373.0,moyen,frequent,91566,residentiel,1,7,51,2,1,0,1
12467.0,1.0,0.7551020408163265,0.6667,0.29,0.333372516750911,98.0,299.0,397.0,élevé,frequent,95032,residentiel,5,1,18,1,2,0,1
12468.0,1.0,0.7551020408163265,0.6667,0.29,0.3508875044081345,111.0,412.0,523.0,élevé,occasionnel,90984,residentiel,4,1,14,7,2,1,1
12469.0,1.0,0.7551020408163265,0.6667,0.29,0.2280474903021041,114.0,679.0,793.0,faible,occasionnel,64300,commercial,5,6,77,8,0,1,0
12470.0,1.0,0.7551020408163265,0.6667,0.27,0.2631950158692841,147.0,576.0,723.0,moyen,occasionnel,97015,commercial,1,7,71,7,1,1,0
12471.0,1.0,0.7346938775510204,0.6515,0.3,0.2631950158692841,95.0,460.0,555.0,élevé,occasionnel,96154,commercial,4,9,38,2,2,1,0
12472.0,1.0,0.7142857142857143,0.6515,0.32,0.1578699894204772,117.0,291.0,408.0,faible,frequent,94724,residentiel,4,4,57,1,0,0,1
12473.0,1.0,0.6938775510204082,0.6364,0.37,0.1578699894204772,83.0,256.0,339.0,moyen,frequent,77965,commercial,2,10,49,4,1,0,0
12474.0,1.0,0.6734693877551021,0.6364,0.41,0.1228400141060303,61.0,230.0,291.0,élevé,occasionnel,32832,commercial,3,10,39,3,2,1,0
12475.0,1.0,0.6326530612244898,0.6212,0.57,0.1930175149876572,52.0,163.0,215.0,élevé,occasionnel,59115,commercial,3,1,14,2,2,1,0
12476.0,1.0,0.6326530612244898,0.6212,0.53,0.1228400141060303,54.0,152.0,206.0,élevé,frequent,76165,residentiel,2,8,30,2,2,0,1
12477.0,1.0,0.6326530612244898,0.6212,0.53,0.1053250264488068,34.0,89.0,123.0,élevé,occasionnel,29496,residentiel,4,2,69,10,2,1,1
12478.0,1.0,0.6326530612244898,0.6212,0.5,0.2631950158692841,21.0,68.0,89.0,moyen,frequent,35334,commercial,2,8,21,9,1,0,0
12479.0,1.0,0.6122448979591837,0.6212,0.57,0.0,12.0,28.0,40.0,faible,frequent,96202,commercial,2,10,42,4,0,0,0
12480.0,1.0,0.6122448979591837,0.6212,0.57,0.0,2.0,6.0,8.0,moyen,occasionnel,70605,residentiel,1,7,79,7,1,1,1
12481.0,1.0,0.5918367346938775,0.6212,0.56,0.1228400141060303,4.0,15.0,19.0,moyen,frequent,22247,residentiel,1,7,18,1,1,0,1
12482.0,1.0,0.5510204081632654,0.5303,0.64,0.1228400141060303,17.0,63.0,80.0,élevé,occasionnel,84542,residentiel,4,4,27,2,2,1,1
12483.0,1.0,0.5714285714285714,0.5455,0.64,0.1228400141060303,26.0,61.0,87.0,moyen,occasionnel,60034,residentiel,2,4,25,6,1,1,1
12483.0,1.0,0.6122448979591837,0.6061,0.61,0.1228400141060303,42.0,202.0,244.0,faible,frequent,77877,commercial,4,10,49,1,0,0,0
12485.0,1.0,0.6326530612244898,0.6212,0.57,0.1930175149876572,99.0,241.0,340.0,élevé,occasionnel,76659,commercial,3,4,72,8,2,1,0
12486.0,1.0,0.6938775510204082,0.6515,0.51,0.1228400141060303,168.0,298.0,466.0,élevé,occasionnel,55234,commercial,1,5,15,3,2,1,0
12487.0,1.0,0.7551020408163265,0.6667,0.35,0.0,218.0,351.0,569.0,élevé,occasionnel,41604,residentiel,3,5,84,7,2,1,1
12488.0,1.0,0.7959183673469388,0.697,0.29,0.298224991183731,196.0,335.0,531.0,moyen,occasionnel,94795,residentiel,2,6,51,1,1,1,1
12489.0,1.0,0.8163265306122448,0.697,0.24,0.298224991183731,236.0,349.0,585.0,faible,frequent,73048,residentiel,1,6,58,10,0,0,1
12490.0,1.0,0.8163265306122448,0.697,0.23,0.2280474903021041,239.0,354.0,593.0,faible,occasionnel,22276,commercial,1,10,30,9,0,1,0
12491.0,1.0,0.836734693877551,0.7121,0.2,0.3508875044081345,218.0,337.0,555.0,faible,frequent,79236,commercial,4,1,85,1,0,0,0
12492.0,1.0,0.8163265306122448,0.697,0.24,0.2280474903021041,219.0,315.0,534.0,faible,frequent,89521,residentiel,3,7,80,4,0,0,1
12493.0,1.0,0.836734693877551,0.7121,0.24,0.0,238.0,257.0,495.0,moyen,occasionnel,43596,commercial,5,3,46,6,1,1,0
12494.0,1.0,0.8163265306122448,0.697,0.24,0.2631950158692841,175.0,276.0,451.0,faible,occasionnel,58879,commercial,2,2,27,8,0,1,0
12495.0,1.0,0.7959183673469388,0.697,0.29,0.1930175149876572,128.0,232.0,360.0,faible,occasionnel,54672,commercial,1,8,47,2,0,1,0
12496.0,1.0,0.7551020408163265,0.6667,0.35,0.2631950158692841,125.0,238.0,363.0,faible,frequent,81713,commercial,4,9,7,5,0,0,0
12497.0,1.0,0.7346938775510204,0.6515,0.4,0.2280474903021041,105.0,211.0,316.0,moyen,frequent,35296,residentiel,1,10,17,5,1,0,1
12498.0,1.0,0.6938775510204082,0.6515,0.58,0.1930175149876572,63.0,151.0,214.0,élevé,frequent,67058,residentiel,4,2,91,9,2,0,1
12499.0,1.0,0.6734693877551021,0.6364,0.61,0.1930175149876572,69.0,161.0,230.0,faible,occasionnel,35137,commercial,3,8,44,4,0,1,0
12500.0,1.0,0.653061224489796,0.6212,0.69,0.1228400141060303,33.0,125.0,158.0,faible,occasionnel,75506,residentiel,4,3,4,4,0,1,1
12501.0,1.0,0.6326530612244898,0.6061,0.73,0.1228400141060303,32.0,84.0,116.0,élevé,occasionnel,20220,commercial,1,1,5,10,2,1,0
12502.0,1.0,0.6326530612244898,0.6061,0.69,0.1578699894204772,17.0,56.0,73.0,moyen,frequent,65923,commercial,1,2,49,6,1,0,0
12503.0,1.0,0.6326530612244898,0.6061,0.73,0.1228400141060303,6.0,23.0,29.0,moyen,occasionnel,73883,commercial,1,2,61,10,1,1,0
12504.0,1.0,0.6122448979591837,0.5909,0.78,0.1053250264488068,1.0,9.0,10.0,élevé,frequent,58517,commercial,1,10,88,5,2,0,0
12505.0,1.0,0.6122448979591837,0.6061,0.69,0.1053250264488068,3.0,10.0,13.0,élevé,frequent,95730,residentiel,5,2,83,8,2,0,1
12506.0,1.0,0.6122448979591837,0.5909,0.73,0.0,3.0,27.0,30.0,moyen,occasionnel,22250,commercial,3,10,18,4,1,1,0
12507.0,1.0,0.5918367346938775,0.5909,0.73,0.1228400141060303,21.0,41.0,62.0,moyen,occasionnel,41922,commercial,2,2,72,1,1,1,0
12508.0,1.0,0.6326530612244898,0.6061,0.73,0.1053250264488068,59.0,122.0,181.0,faible,frequent,64250,commercial,1,7,46,10,0,0,0
12509.0,1.0,0.6938775510204082,0.6515,0.58,0.0,91.0,175.0,266.0,moyen,occasionnel,22930,commercial,1,4,46,2,1,1,0
12510.0,1.0,0.7551020408163265,0.6818,0.4,0.1228400141060303,148.0,265.0,413.0,moyen,frequent,92544,commercial,5,8,59,4,1,0,0
12511.0,1.0,0.7551020408163265,0.6818,0.45,0.1053250264488068,184.0,315.0,499.0,moyen,occasionnel,70593,commercial,5,5,75,5,1,1,0
12512.0,1.0,0.8163265306122448,0.7121,0.3,0.0,173.0,329.0,502.0,élevé,frequent,61166,residentiel,5,1,82,4,2,0,1
12513.0,1.0,0.836734693877551,0.7273,0.28,0.1578699894204772,204.0,288.0,492.0,moyen,occasionnel,60072,residentiel,1,10,57,5,1,1,1
12514.0,1.0,0.836734693877551,0.7273,0.3,0.1578699894204772,186.0,314.0,500.0,moyen,occasionnel,55941,residentiel,2,1,33,10,1,1,1
12515.0,1.0,0.836734693877551,0.7273,0.3,0.2631950158692841,159.0,316.0,475.0,moyen,frequent,55566,commercial,3,2,75,5,1,0,0
12516.0,1.0,0.836734693877551,0.7424,0.36,0.333372516750911,173.0,335.0,508.0,moyen,frequent,90727,residentiel,2,6,9,3,1,0,1
12517.0,1.0,0.8163265306122448,0.7424,0.41,0.333372516750911,184.0,337.0,521.0,élevé,occasionnel,28827,commercial,4,10,88,2,2,1,0
12518.0,1.0,0.8163265306122448,0.7273,0.38,0.2631950158692841,164.0,326.0,490.0,élevé,occasionnel,81640,commercial,3,3,70,2,2,1,0
12519.0,1.0,0.8163265306122448,0.7121,0.28,0.2631950158692841,115.0,260.0,375.0,faible,occasionnel,22090,commercial,3,5,99,6,0,1,0
12520.0,1.0,0.7551020408163265,0.6818,0.48,0.1930175149876572,113.0,250.0,363.0,faible,frequent,77736,residentiel,5,1,65,4,0,0,1
12521.0,1.0,0.7142857142857143,0.6818,0.62,0.1930175149876572,83.0,170.0,253.0,moyen,occasionnel,70980,residentiel,2,5,42,7,1,1,1
12522.0,1.0,0.6938775510204082,0.6515,0.65,0.1930175149876572,42.0,117.0,159.0,moyen,occasionnel,63995,commercial,4,7,51,7,1,1,0
12523.0,1.0,0.7142857142857143,0.6667,0.58,0.1228400141060303,30.0,80.0,110.0,moyen,occasionnel,54249,commercial,1,1,68,7,1,1,0
12524.0,1.0,0.6938775510204082,0.6515,0.65,0.1228400141060303,8.0,33.0,41.0,moyen,frequent,25927,residentiel,2,6,80,10,1,0,1
12525.0,1.0,0.653061224489796,0.6212,0.65,0.1930175149876572,9.0,15.0,24.0,moyen,occasionnel,48907,commercial,5,7,70,3,1,1,0
12526.0,1.0,0.653061224489796,0.6212,0.74,0.1228400141060303,5.0,12.0,17.0,élevé,occasionnel,29166,commercial,5,1,35,7,2,1,0
12527.0,1.0,0.6326530612244898,0.5909,0.78,0.1228400141060303,2.0,4.0,6.0,moyen,frequent,55207,residentiel,2,10,39,7,1,0,1
12528.0,1.0,0.6326530612244898,0.5909,0.78,0.1578699894204772,0.0,7.0,7.0,faible,frequent,37714,residentiel,1,1,65,10,0,0,1
12529.0,1.0,0.6326530612244898,0.5909,0.78,0.1578699894204772,1.0,36.0,37.0,faible,occasionnel,95565,commercial,3,8,96,3,0,1,0
12530.0,1.0,0.6122448979591837,0.5758,0.78,0.1228400141060303,8.0,136.0,144.0,faible,frequent,67644,commercial,1,6,87,3,0,0,0
12531.0,1.0,0.6326530612244898,0.5909,0.78,0.1228400141060303,25.0,478.0,503.0,moyen,occasionnel,20213,commercial,1,4,63,2,1,1,0
12532.0,1.0,0.653061224489796,0.6212,0.74,0.1578699894204772,38.0,613.0,651.0,moyen,occasionnel,78745,commercial,2,5,68,10,1,1,0
12533.0,1.0,0.6938775510204082,0.6515,0.65,0.1578699894204772,57.0,259.0,316.0,moyen,frequent,30666,residentiel,5,3,35,8,1,0,1
12534.0,1.0,0.7142857142857143,0.6818,0.62,0.1930175149876572,52.0,95.0,316.0,moyen,frequent,98765,commercial,2,6,21,10,1,0,0
12535.0,2.0,0.7551020408163265,0.6818,0.48,0.2631950158692841,59.0,143.0,202.0,moyen,occasionnel,81479,residentiel,1,4,14,1,1,1,1
12535.0,2.0,0.7959183673469388,0.7273,0.43,0.2280474903021041,63.0,198.0,261.0,faible,frequent,76073,residentiel,2,4,12,8,0,0,1
12537.0,2.0,0.7959183673469388,0.7121,0.41,0.3508875044081345,63.0,185.0,248.0,faible,occasionnel,54475,residentiel,1,7,46,1,0,1,1
12538.0,2.0,0.8163265306122448,0.7273,0.34,0.333372516750911,66.0,193.0,259.0,faible,occasionnel,73264,residentiel,5,3,3,5,0,1,1
12539.0,2.0,0.7959183673469388,0.7121,0.41,0.4210650052897614,72.0,187.0,259.0,faible,occasionnel,95728,residentiel,3,9,91,8,0,1,1
12540.0,2.0,0.7959183673469388,0.7121,0.41,0.4912425061713882,87.0,340.0,427.0,faible,frequent,26487,commercial,3,3,57,7,0,0,0
12541.0,2.0,0.7959183673469388,0.7121,0.41,0.4210650052897614,85.0,715.0,800.0,faible,frequent,44408,commercial,5,2,26,8,0,0,0
12542.0,2.0,0.7959183673469388,0.7273,0.41,0.3508875044081345,105.0,726.0,831.0,faible,occasionnel,53459,commercial,2,8,93,10,0,1,0
12543.0,2.0,0.7551020408163265,0.6818,0.48,0.3860350299753144,89.0,507.0,596.0,élevé,frequent,89522,residentiel,4,4,87,5,2,0,1
12544.0,2.0,0.7346938775510204,0.6667,0.48,0.2631950158692841,61.0,333.0,394.0,élevé,frequent,67332,commercial,3,8,35,4,2,0,0
12545.0,2.0,0.7142857142857143,0.6667,0.58,0.2280474903021041,32.0,218.0,250.0,élevé,occasionnel,95055,commercial,5,9,90,2,2,1,0
12546.0,2.0,0.7142857142857143,0.6667,0.58,0.2280474903021041,22.0,142.0,164.0,moyen,occasionnel,77638,commercial,5,8,32,10,1,1,0
12547.0,2.0,0.6938775510204082,0.6515,0.58,0.2631950158692841,8.0,72.0,80.0,élevé,occasionnel,89000,residentiel,2,7,22,3,2,1,1
12548.0,2.0,0.6938775510204082,0.6515,0.58,0.2631950158692841,2.0,26.0,28.0,élevé,frequent,70903,commercial,4,6,14,2,2,0,0
12549.0,2.0,0.6734693877551021,0.6364,0.65,0.1930175149876572,5.0,11.0,16.0,faible,occasionnel,41867,residentiel,2,3,88,4,0,1,1
12550.0,2.0,0.6734693877551021,0.6364,0.65,0.2280474903021041,0.0,6.0,6.0,élevé,frequent,97781,residentiel,1,9,57,5,2,0,1
12551.0,2.0,0.653061224489796,0.6212,0.69,0.298224991183731,3.0,9.0,12.0,élevé,frequent,50329,residentiel,3,4,72,4,2,0,1
12552.0,3.0,0.5918367346938775,0.5455,0.88,0.1930175149876572,0.0,4.0,4.0,élevé,frequent,88965,residentiel,2,5,59,1,2,0,1
12553.0,3.0,0.5918367346938775,0.5455,0.88,0.1578699894204772,1.0,28.0,29.0,moyen,frequent,84497,residentiel,2,7,18,9,1,0,1
12554.0,2.0,0.5918367346938775,0.5455,0.88,0.1578699894204772,6.0,130.0,136.0,élevé,occasionnel,30405,residentiel,2,6,60,4,2,1,1
12555.0,3.0,0.6122448979591837,0.5606,0.88,0.298224991183731,16.0,287.0,303.0,élevé,frequent,88106,residentiel,2,6,36,9,2,0,1
12556.0,2.0,0.6122448979591837,0.5606,0.88,0.2631950158692841,15.0,598.0,613.0,élevé,frequent,42905,residentiel,5,4,65,9,2,0,1
12557.0,2.0,0.6326530612244898,0.5758,0.89,0.333372516750911,31.0,254.0,285.0,faible,frequent,75226,commercial,2,8,37,4,0,0,0
12558.0,3.0,0.6326530612244898,0.5758,0.89,0.333372516750911,29.0,96.0,125.0,élevé,occasionnel,54749,commercial,3,2,80,7,2,1,0
12559.0,3.0,0.653061224489796,0.6061,0.83,0.4210650052897614,8.0,57.0,125.0,moyen,occasionnel,92649,commercial,1,5,44,6,1,1,0
12560.0,3.0,0.653061224489796,0.6061,0.83,0.298224991183731,19.0,76.0,95.0,élevé,frequent,57828,residentiel,2,4,26,4,2,0,1
12561.0,3.0,0.653061224489796,0.6061,0.83,0.2280474903021041,11.0,48.0,59.0,élevé,frequent,29315,commercial,5,4,24,4,2,0,0
12562.0,3.0,0.6326530612244898,0.5758,0.89,0.298224991183731,12.0,48.0,60.0,faible,frequent,46789,commercial,4,6,61,9,0,0,0
12563.0,3.0,0.653061224489796,0.5909,0.89,0.2280474903021041,22.0,94.0,116.0,élevé,frequent,40256,commercial,3,5,48,3,2,0,0
12564.0,2.0,0.653061224489796,0.5909,0.89,0.333372516750911,30.0,209.0,239.0,élevé,frequent,25647,residentiel,4,10,99,3,2,0,1
12565.0,2.0,0.653061224489796,0.5909,0.89,0.333372516750911,56.0,625.0,681.0,moyen,frequent,28792,commercial,1,10,9,5,1,0,0
12566.0,1.0,0.6734693877551021,0.6364,0.83,0.2280474903021041,57.0,596.0,653.0,élevé,frequent,84086,commercial,2,6,55,6,2,0,0
12567.0,1.0,0.6734693877551021,0.6364,0.83,0.2280474903021041,47.0,444.0,491.0,élevé,frequent,39397,commercial,4,3,99,4,2,0,0
12568.0,1.0,0.6734693877551021,0.6364,0.83,0.2280474903021041,36.0,350.0,386.0,faible,occasionnel,39540,commercial,5,2,76,8,0,1,0
12569.0,1.0,0.6734693877551021,0.6364,0.83,0.1228400141060303,41.0,233.0,274.0,faible,frequent,50657,residentiel,4,1,39,8,0,0,1
12570.0,1.0,0.653061224489796,0.5909,0.94,0.1228400141060303,19.0,188.0,207.0,moyen,occasionnel,33787,residentiel,2,9,7,6,1,1,1
12571.0,3.0,0.653061224489796,0.5909,0.94,0.2631950158692841,11.0,78.0,89.0,faible,occasionnel,66708,residentiel,4,10,10,9,0,1,1
12572.0,2.0,0.653061224489796,0.5909,0.94,0.2280474903021041,7.0,27.0,34.0,moyen,occasionnel,61054,commercial,3,3,19,3,1,1,0
12573.0,1.0,0.6326530612244898,0.5909,0.94,0.0,7.0,21.0,28.0,faible,frequent,38137,commercial,2,6,57,6,0,0,0
12574.0,1.0,0.6122448979591837,0.5758,0.83,0.1578699894204772,0.0,4.0,4.0,moyen,occasionnel,21149,residentiel,4,4,68,10,1,1,1
12575.0,1.0,0.6122448979591837,0.5758,0.83,0.2280474903021041,1.0,7.0,8.0,élevé,frequent,21857,commercial,1,7,47,6,2,0,0
12576.0,1.0,0.5918367346938775,0.5606,0.83,0.1578699894204772,1.0,9.0,10.0,élevé,occasionnel,43688,residentiel,2,7,28,1,2,1,1
12576.0,1.0,0.5918367346938775,0.5606,0.83,0.2280474903021041,2.0,38.0,40.0,faible,frequent,56216,residentiel,5,7,67,3,0,0,1
12578.0,1.0,0.5918367346938775,0.5606,0.83,0.2631950158692841,6.0,188.0,194.0,faible,occasionnel,44665,commercial,1,1,19,4,0,1,0
12579.0,1.0,0.5918367346938775,0.5606,0.83,0.3508875044081345,25.0,480.0,505.0,élevé,occasionnel,57049,commercial,1,8,80,2,2,1,0
12580.0,2.0,0.6122448979591837,0.5909,0.73,0.6140825202774186,25.0,672.0,713.0,élevé,occasionnel,30683,commercial,1,5,74,6,2,1,0
12581.0,2.0,0.6326530612244898,0.6061,0.69,0.6842600211590455,54.0,298.0,352.0,moyen,frequent,96973,commercial,3,2,96,9,1,0,0
12582.0,2.0,0.6326530612244898,0.6061,0.65,0.4912425061713882,64.0,134.0,198.0,faible,occasionnel,52007,residentiel,4,5,25,5,0,1,1
12583.0,2.0,0.653061224489796,0.6212,0.54,0.5263900317385682,64.0,182.0,198.0,faible,occasionnel,69996,commercial,4,5,96,5,0,1,0
12584.0,2.0,0.6734693877551021,0.6364,0.44,0.4912425061713882,93.0,241.0,334.0,faible,occasionnel,41735,commercial,5,2,100,8,0,1,0
12585.0,2.0,0.6938775510204082,0.6364,0.45,0.4562125308569413,52.0,203.0,255.0,élevé,frequent,60576,commercial,4,4,15,1,2,0,0
12585.0,2.0,0.7142857142857143,0.6515,0.37,0.4912425061713882,98.0,203.0,320.0,moyen,frequent,44839,residentiel,2,5,72,7,1,0,1
12587.0,1.0,0.7142857142857143,0.6515,0.32,0.5789349947102387,65.0,216.0,281.0,élevé,occasionnel,94188,commercial,1,5,49,5,2,1,0
12588.0,1.0,0.7142857142857143,0.6515,0.3,0.5789349947102387,72.0,320.0,392.0,élevé,frequent,92843,residentiel,2,5,75,10,2,0,1
12589.0,1.0,0.7142857142857143,0.6515,0.32,0.5789349947102387,75.0,782.0,857.0,faible,occasionnel,72666,residentiel,3,5,1,1,0,1,1
12590.0,1.0,0.7142857142857143,0.6515,0.32,0.5263900317385682,104.0,640.0,744.0,élevé,frequent,78356,residentiel,2,8,72,3,2,0,1
12591.0,1.0,0.6938775510204082,0.6364,0.34,0.5263900317385682,123.0,548.0,671.0,moyen,occasionnel,90487,commercial,2,3,84,2,1,1,0
12592.0,1.0,0.6734693877551021,0.6364,0.36,0.4912425061713882,86.0,362.0,448.0,faible,frequent,82181,commercial,1,7,3,7,0,0,0
12593.0,1.0,0.6326530612244898,0.6212,0.36,0.4210650052897614,79.0,317.0,396.0,moyen,frequent,56761,residentiel,1,1,66,6,1,0,1
12594.0,1.0,0.6122448979591837,0.6212,0.5,0.3508875044081345,29.0,209.0,238.0,faible,frequent,30054,residentiel,1,8,50,3,0,0,1
12595.0,1.0,0.6122448979591837,0.6212,0.5,0.333372516750911,25.0,128.0,153.0,faible,occasionnel,86829,residentiel,2,5,30,9,0,1,1
12596.0,1.0,0.5918367346938775,0.6212,0.53,0.3508875044081345,3.0,45.0,48.0,faible,frequent,21873,residentiel,1,1,63,4,0,0,1
12597.0,1.0,0.5918367346938775,0.6212,0.56,0.2631950158692841,4.0,17.0,21.0,faible,occasionnel,58739,commercial,3,7,89,6,0,1,0
12598.0,2.0,0.6122448979591837,0.6212,0.53,0.298224991183731,1.0,8.0,9.0,élevé,frequent,55866,residentiel,2,1,60,7,2,0,1
12599.0,2.0,0.6122448979591837,0.6212,0.53,0.333372516750911,1.0,4.0,5.0,faible,frequent,24540,commercial,5,9,91,8,0,0,0
12600.0,2.0,0.5918367346938775,0.6212,0.56,0.298224991183731,0.0,6.0,6.0,élevé,frequent,75722,commercial,1,10,9,4,2,0,0
12601.0,2.0,0.5918367346938775,0.6212,0.56,0.298224991183731,0.0,40.0,40.0,faible,occasionnel,32192,commercial,2,2,6,4,0,1,0
12602.0,1.0,0.5714285714285714,0.5455,0.6,0.333372516750911,12.0,169.0,181.0,élevé,frequent,96860,commercial,4,5,68,2,2,0,0
12603.0,1.0,0.5918367346938775,0.6061,0.6,0.333372516750911,26.0,169.0,506.0,faible,occasionnel,48425,residentiel,2,6,34,2,0,1,1
12604.0,1.0,0.5918367346938775,0.6061,0.64,0.3860350299753144,37.0,682.0,719.0,moyen,frequent,76800,residentiel,2,10,54,5,1,0,1
12605.0,1.0,0.6122448979591837,0.6061,0.61,0.3860350299753144,45.0,312.0,357.0,élevé,occasionnel,52270,commercial,5,10,77,8,2,1,0
12606.0,1.0,0.6326530612244898,0.6061,0.65,0.4912425061713882,47.0,132.0,179.0,moyen,occasionnel,63481,residentiel,5,6,69,4,1,1,1
12607.0,1.0,0.653061224489796,0.6212,0.57,0.298224991183731,60.0,168.0,228.0,moyen,frequent,69392,residentiel,4,8,26,8,1,0,1
12608.0,2.0,0.653061224489796,0.6212,0.61,0.2631950158692841,55.0,210.0,265.0,élevé,occasionnel,89371,residentiel,4,9,58,1,2,1,1
12609.0,2.0,0.6734693877551021,0.6364,0.57,0.1930175149876572,71.0,213.0,284.0,élevé,frequent,35965,residentiel,4,9,63,7,2,0,1
